time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.commanded,.measured
2018/07/18/15:57:06.880403,2398,1531943826,879527111,NED,-12.3699998856,4.73923540115
2018/07/18/15:57:06.982615,2399,1531943826,976947410,NED,-12.3800001144,4.73923540115
2018/07/18/15:57:06.996913,2400,1531943826,996483265,NED,-12.5099992752,4.73923540115
2018/07/18/15:57:07.034654,2401,1531943827,31585040,NED,-12.5099992752,4.73923540115
2018/07/18/15:57:07.088654,2402,1531943827,87827866,NED,-12.4200000763,4.73923540115
2018/07/18/15:57:07.183649,2403,1531943827,181350456,NED,-12.1599998474,4.73923540115
2018/07/18/15:57:07.211656,2404,1531943827,207501654,NED,-12.1599998474,4.73923540115
2018/07/18/15:57:07.239006,2405,1531943827,238620278,NED,-12.1599998474,-2.95120763779
2018/07/18/15:57:07.290689,2406,1531943827,288292785,NED,-11.8899993896,-2.95120763779
2018/07/18/15:57:07.346118,2407,1531943827,344010242,NED,-11.8899993896,-2.95120763779
2018/07/18/15:57:07.426801,2408,1531943827,426231532,NED,-11.5599994659,-2.95120763779
2018/07/18/15:57:07.449493,2409,1531943827,449163281,NED,-11.5599994659,-2.95120763779
2018/07/18/15:57:07.475226,2410,1531943827,474660887,NED,-11.1199998856,-2.95120763779
2018/07/18/15:57:07.566389,2411,1531943827,565615669,NED,-11.1300001144,-2.95120763779
2018/07/18/15:57:07.596966,2412,1531943827,596312794,NED,-10.5799999237,-2.95120763779
2018/07/18/15:57:07.614799,2413,1531943827,611155011,NED,-10.5799999237,-2.95120763779
2018/07/18/15:57:07.690766,2414,1531943827,690175284,NED,-10.0199995041,-2.95120763779
2018/07/18/15:57:07.747949,2415,1531943827,747602608,NED,-10.029999733,-7.93777179718
2018/07/18/15:57:07.798827,2416,1531943827,798232255,NED,-9.26000022888,-7.93777179718
2018/07/18/15:57:07.823018,2417,1531943827,822696114,NED,-9.26000022888,-7.93777179718
2018/07/18/15:57:07.854992,2418,1531943827,854575944,NED,-9.26000022888,-7.93777179718
2018/07/18/15:57:07.888609,2419,1531943827,887986668,NED,-8.55000019073,-7.93777179718
2018/07/18/15:57:07.963188,2420,1531943827,962248728,NED,-8.55000019073,-7.93777179718
2018/07/18/15:57:07.992923,2421,1531943827,991789868,NED,-7.71000003815,-7.93777179718
2018/07/18/15:57:08.031434,2422,1531943828,30620526,NED,-7.71000003815,-7.93777179718
2018/07/18/15:57:08.090662,2423,1531943828,90316015,NED,-6.92000007629,-7.93777179718
2018/07/18/15:57:08.176135,2424,1531943828,175501462,NED,-5.8799996376,-10.0337409973
2018/07/18/15:57:08.238221,2425,1531943828,237578746,NED,-5.8799996376,-10.0337409973
2018/07/18/15:57:08.319254,2426,1531943828,318744978,NED,-4.80999994278,-10.0337409973
2018/07/18/15:57:08.361288,2427,1531943828,360446193,NED,-4.80999994278,-10.0337409973
2018/07/18/15:57:08.401387,2428,1531943828,400336006,NED,-3.4399998188,-10.0337409973
2018/07/18/15:57:08.459009,2429,1531943828,458451642,NED,-3.4399998188,-10.0337409973
2018/07/18/15:57:08.490040,2430,1531943828,489419165,NED,-1.87000000477,-10.0337409973
2018/07/18/15:57:08.547455,2431,1531943828,546606781,NED,-1.87000000477,-10.0337409973
2018/07/18/15:57:08.610744,2432,1531943828,610238701,NED,-0.550000011921,-12.9100570679
2018/07/18/15:57:08.688238,2433,1531943828,687824082,NED,0.539999961853,-12.9100570679
2018/07/18/15:57:08.785124,2434,1531943828,783770101,NED,1.67999994755,-12.9100570679
2018/07/18/15:57:08.831984,2435,1531943828,824582398,NED,1.67999994755,-12.9100570679
2018/07/18/15:57:08.891797,2436,1531943828,891097515,NED,2.71000003815,-12.9100570679
2018/07/18/15:57:08.912263,2437,1531943828,911540016,NED,2.71000003815,-7.43781328201
2018/07/18/15:57:08.991459,2438,1531943828,990929598,NED,3.79999995232,-7.43781328201
2018/07/18/15:57:09.014588,2439,1531943829,14093825,NED,3.79999995232,-7.43781328201
2018/07/18/15:57:09.056794,2440,1531943829,56423897,NED,3.79999995232,-7.43781328201
2018/07/18/15:57:09.093097,2441,1531943829,92541501,NED,4.77999973297,-7.43781328201
2018/07/18/15:57:09.147679,2442,1531943829,139316351,NED,4.77999973297,-7.43781328201
2018/07/18/15:57:09.197196,2443,1531943829,196515456,NED,5.67999982834,-7.43781328201
2018/07/18/15:57:09.259119,2444,1531943829,258566534,NED,5.67999982834,-7.43781328201
2018/07/18/15:57:09.289943,2445,1531943829,289223149,NED,6.33999967575,-7.43781328201
2018/07/18/15:57:09.350867,2446,1531943829,350160288,NED,6.33999967575,0.115068547428
2018/07/18/15:57:09.396192,2447,1531943829,395550163,NED,6.98000001907,0.115068547428
2018/07/18/15:57:09.447547,2448,1531943829,445135601,NED,6.98000001907,0.115068547428
2018/07/18/15:57:09.492884,2449,1531943829,492216111,NED,7.65999984741,0.115068547428
2018/07/18/15:57:09.539055,2450,1531943829,538297049,NED,7.65999984741,0.115068547428
2018/07/18/15:57:09.561355,2451,1531943829,560821732,NED,7.65999984741,0.115068547428
2018/07/18/15:57:09.614112,2452,1531943829,613570652,NED,8.11999988556,0.115068547428
2018/07/18/15:57:09.635588,2453,1531943829,634997109,NED,8.11999988556,0.115068547428
2018/07/18/15:57:09.692794,2454,1531943829,692346196,NED,8.40999984741,0.115068547428
2018/07/18/15:57:09.742344,2455,1531943829,741819380,NED,8.40999984741,0.115068547428
2018/07/18/15:57:09.801803,2456,1531943829,801108764,NED,8.61999988556,4.96444368362
2018/07/18/15:57:09.842623,2457,1531943829,840841908,NED,8.61999988556,4.96444368362
2018/07/18/15:57:09.937687,2458,1531943829,936873144,NED,8.82999992371,4.96444368362
2018/07/18/15:57:09.968475,2459,1531943829,964656258,NED,8.82999992371,4.96444368362
2018/07/18/15:57:09.989890,2460,1531943829,989209621,NED,8.90999984741,4.96444368362
2018/07/18/15:57:10.043476,2461,1531943830,43038305,NED,8.90999984741,4.96444368362
2018/07/18/15:57:10.095695,2462,1531943830,95044067,NED,9.30999946594,4.96444368362
2018/07/18/15:57:10.146903,2463,1531943830,146390029,NED,9.30999946594,4.96444368362
2018/07/18/15:57:10.203512,2464,1531943830,202728283,NED,9.25,4.96444368362
2018/07/18/15:57:10.225821,2465,1531943830,225499492,NED,9.25,8.18325710297
2018/07/18/15:57:10.253303,2466,1531943830,253076145,NED,9.25,8.18325710297
2018/07/18/15:57:10.295011,2467,1531943830,294615668,NED,8.98999977112,8.18325710297
2018/07/18/15:57:10.340257,2468,1531943830,339970664,NED,8.98999977112,8.18325710297
2018/07/18/15:57:10.410887,2469,1531943830,409958542,NED,8.69999980927,8.18325710297
2018/07/18/15:57:10.477455,2470,1531943830,476576189,NED,8.26999950409,8.18325710297
2018/07/18/15:57:10.515518,2471,1531943830,514605547,NED,8.26999950409,8.18325710297
2018/07/18/15:57:10.552271,2472,1531943830,551476231,NED,8.26999950409,8.18325710297
2018/07/18/15:57:10.615729,2473,1531943830,614988636,NED,7.7999997139,8.18325710297
2018/07/18/15:57:10.637016,2474,1531943830,635909372,NED,7.7999997139,8.18325710297
2018/07/18/15:57:10.726539,2475,1531943830,725801006,NED,7.17999982834,8.8420085907
2018/07/18/15:57:10.748247,2476,1531943830,747478212,NED,7.17999982834,8.8420085907
2018/07/18/15:57:10.799221,2477,1531943830,798809519,NED,6.5,8.8420085907
2018/07/18/15:57:10.853201,2478,1531943830,852703482,NED,6.50999975204,8.8420085907
2018/07/18/15:57:10.893066,2479,1531943830,892560689,NED,5.5499997139,8.8420085907
2018/07/18/15:57:10.940447,2480,1531943830,938559933,NED,5.5499997139,8.8420085907
2018/07/18/15:57:10.995223,2481,1531943830,994609838,NED,4.48000001907,8.8420085907
2018/07/18/15:57:11.050778,2482,1531943831,50517026,NED,4.48000001907,10.8136310577
2018/07/18/15:57:11.082178,2483,1531943831,80188343,NED,3.46000003815,10.8136310577
2018/07/18/15:57:11.176678,2484,1531943831,176051010,NED,2.26999998093,10.8136310577
2018/07/18/15:57:11.235163,2485,1531943831,234586773,NED,2.26999998093,10.8136310577
2018/07/18/15:57:11.295793,2486,1531943831,294977426,NED,1.13999998569,10.8136310577
2018/07/18/15:57:11.315483,2487,1531943831,315204763,NED,1.13999998569,10.8136310577
2018/07/18/15:57:11.373269,2488,1531943831,372736987,NED,0.219999998808,10.8136310577
2018/07/18/15:57:11.399254,2489,1531943831,398894714,NED,0.219999998808,10.8136310577
2018/07/18/15:57:11.450572,2490,1531943831,450031529,NED,0.219999998808,6.16942596436
2018/07/18/15:57:11.522388,2491,1531943831,521464990,NED,-0.419999986887,6.16942596436
2018/07/18/15:57:11.566915,2492,1531943831,566524023,NED,-0.419999986887,6.16942596436
2018/07/18/15:57:11.643704,2493,1531943831,638777731,NED,-0.539999961853,6.16942596436
2018/07/18/15:57:11.693705,2494,1531943831,692408947,NED,-0.280000001192,6.16942596436
2018/07/18/15:57:11.774548,2495,1531943831,769648801,NED,-0.280000001192,6.16942596436
2018/07/18/15:57:11.817379,2496,1531943831,816746657,NED,0.0599999986589,-1.06159031391
2018/07/18/15:57:11.867271,2497,1531943831,866537472,NED,0.0599999986589,-1.06159031391
2018/07/18/15:57:11.916427,2498,1531943831,916062594,NED,0.359999984503,-1.06159031391
2018/07/18/15:57:11.946531,2499,1531943831,945502521,NED,0.359999984503,-1.06159031391
2018/07/18/15:57:12.002738,2500,1531943832,1019538,NED,0.42999997735,-1.06159031391
2018/07/18/15:57:12.044662,2501,1531943832,43832679,NED,0.42999997735,-1.06159031391
2018/07/18/15:57:12.125795,2502,1531943832,125249445,NED,0.399999976158,-1.06159031391
2018/07/18/15:57:12.167152,2503,1531943832,166883528,NED,0.399999976158,-0.0691528394818
2018/07/18/15:57:12.248502,2504,1531943832,247738733,NED,0.199999988079,-0.0691528394818
2018/07/18/15:57:12.286890,2505,1531943832,286338806,NED,0.0299999993294,-0.0691528394818
2018/07/18/15:57:12.368434,2506,1531943832,368152974,NED,0.0299999993294,-0.0691528394818
2018/07/18/15:57:12.403714,2507,1531943832,403138339,NED,-0.070000000298,-0.0691528394818
2018/07/18/15:57:12.430904,2508,1531943832,428186065,NED,-0.070000000298,1.10953581333
2018/07/18/15:57:12.473201,2509,1531943832,470904008,NED,-0.170000001788,1.10953581333
2018/07/18/15:57:12.520023,2510,1531943832,519406743,NED,-0.170000001788,1.10953581333
2018/07/18/15:57:12.587710,2511,1531943832,587000766,NED,-0.259999990463,1.10953581333
2018/07/18/15:57:12.610460,2512,1531943832,609339501,NED,-0.259999990463,1.10953581333
2018/07/18/15:57:12.690393,2513,1531943832,689523962,NED,-0.289999991655,1.10953581333
2018/07/18/15:57:12.722602,2514,1531943832,721802832,NED,-0.289999991655,1.10953581333
2018/07/18/15:57:12.774321,2515,1531943832,773791381,NED,-0.389999985695,2.2673406601
2018/07/18/15:57:12.812168,2516,1531943832,811899236,NED,-0.389999985695,2.2673406601
2018/07/18/15:57:12.915593,2517,1531943832,914952761,NED,-0.449999988079,2.2673406601
2018/07/18/15:57:12.966778,2518,1531943832,961355458,NED,-0.449999988079,2.2673406601
2018/07/18/15:57:13.020211,2519,1531943833,19605084,NED,-0.489999979734,2.2673406601
2018/07/18/15:57:13.048812,2520,1531943833,48262270,NED,-0.489999979734,2.2673406601
2018/07/18/15:57:13.119956,2521,1531943833,119277629,NED,-0.539999961853,2.2673406601
2018/07/18/15:57:13.142830,2522,1531943833,142071687,NED,-0.539999961853,2.2673406601
2018/07/18/15:57:13.218034,2523,1531943833,217235539,NED,-0.629999995232,0.898718953133
2018/07/18/15:57:13.254042,2524,1531943833,251945675,NED,-0.629999995232,0.898718953133
2018/07/18/15:57:13.275038,2525,1531943833,272870028,NED,-0.77999997139,0.898718953133
2018/07/18/15:57:13.321855,2526,1531943833,320478056,NED,-0.77999997139,0.898718953133
2018/07/18/15:57:13.380874,2527,1531943833,378581924,NED,-1.0,0.898718953133
2018/07/18/15:57:13.416055,2528,1531943833,415383907,NED,-1.0,0.898718953133
2018/07/18/15:57:13.470191,2529,1531943833,469605070,NED,-1.09000003338,0.898718953133
2018/07/18/15:57:13.544899,2530,1531943833,544392031,NED,-1.09000003338,0.898718953133
2018/07/18/15:57:13.610620,2531,1531943833,610095166,NED,-1.26999998093,2.13244104385
2018/07/18/15:57:13.705066,2532,1531943833,703924998,NED,-1.24000000954,2.13244104385
2018/07/18/15:57:13.769805,2533,1531943833,767672829,NED,-1.24000000954,2.13244104385
2018/07/18/15:57:13.813334,2534,1531943833,812167167,NED,-0.969999969006,2.13244104385
2018/07/18/15:57:13.837759,2535,1531943833,836951633,NED,-0.969999969006,2.13244104385
2018/07/18/15:57:13.899892,2536,1531943833,898213094,NED,-0.639999985695,-2.32428455353
2018/07/18/15:57:13.941225,2537,1531943833,940494787,NED,-0.639999985695,-2.32428455353
2018/07/18/15:57:14.033399,2538,1531943834,32633472,NED,-0.289999991655,-2.32428455353
2018/07/18/15:57:14.096173,2539,1531943834,93479484,NED,0.0799999982119,-2.32428455353
2018/07/18/15:57:14.163595,2540,1531943834,159008959,NED,0.0799999982119,-2.32428455353
2018/07/18/15:57:14.219329,2541,1531943834,218833127,NED,0.469999998808,-2.32428455353
2018/07/18/15:57:14.248305,2542,1531943834,247761255,NED,0.469999998808,-2.32428455353
2018/07/18/15:57:14.315478,2543,1531943834,314287421,NED,0.799999952316,-3.11442160606
2018/07/18/15:57:14.337438,2544,1531943834,336816203,NED,0.799999952316,-3.11442160606
2018/07/18/15:57:14.444251,2545,1531943834,442355431,NED,1.02999997139,-3.11442160606
2018/07/18/15:57:14.489955,2546,1531943834,489098062,NED,1.19999992847,-3.11442160606
2018/07/18/15:57:14.570401,2547,1531943834,569932215,NED,1.19999992847,-3.11442160606
2018/07/18/15:57:14.624714,2548,1531943834,623774760,NED,1.09000003338,-3.11442160606
2018/07/18/15:57:14.649772,2549,1531943834,647501383,NED,1.09000003338,3.95968270302
2018/07/18/15:57:14.764800,2550,1531943834,762268275,NED,0.699999988079,3.95968270302
2018/07/18/15:57:14.799425,2551,1531943834,796060440,NED,0.209999993443,3.95968270302
2018/07/18/15:57:14.835483,2552,1531943834,835063549,NED,0.209999993443,3.95968270302
2018/07/18/15:57:14.869906,2553,1531943834,869319708,NED,-0.0999999940395,3.95968270302
2018/07/18/15:57:14.921740,2554,1531943834,920734859,NED,-0.0999999940395,3.95968270302
2018/07/18/15:57:14.983605,2555,1531943834,981784164,NED,-0.0999999940395,3.95968270302
2018/07/18/15:57:14.993087,2556,1531943834,992526593,NED,-0.329999983311,4.96120500565
2018/07/18/15:57:15.049840,2557,1531943835,49214321,NED,-0.329999983311,4.96120500565
2018/07/18/15:57:15.068554,2558,1531943835,68236234,NED,-0.329999983311,4.96120500565
2018/07/18/15:57:15.131108,2559,1531943835,130590101,NED,-0.550000011921,4.96120500565
2018/07/18/15:57:15.194445,2560,1531943835,193875828,NED,-0.829999983311,4.96120500565
2018/07/18/15:57:15.239952,2561,1531943835,239558858,NED,-0.829999983311,4.96120500565
2018/07/18/15:57:15.287065,2562,1531943835,284774021,NED,-1.25999999046,4.96120500565
2018/07/18/15:57:15.389115,2563,1531943835,388407483,NED,-1.25999999046,4.96120500565
2018/07/18/15:57:15.417353,2564,1531943835,416947136,NED,-1.54999995232,2.93777489662
2018/07/18/15:57:15.436615,2565,1531943835,435868250,NED,-1.54999995232,2.93777489662
2018/07/18/15:57:15.473290,2566,1531943835,472051523,NED,-1.73000001907,2.93777489662
2018/07/18/15:57:15.547498,2567,1531943835,546507067,NED,-1.73000001907,2.93777489662
2018/07/18/15:57:15.574486,2568,1531943835,572876283,NED,-1.73000001907,2.93777489662
2018/07/18/15:57:15.606141,2569,1531943835,605632461,NED,-1.93999993801,2.93777489662
2018/07/18/15:57:15.668788,2570,1531943835,668101175,NED,-1.93999993801,2.93777489662
2018/07/18/15:57:15.710521,2571,1531943835,708778345,NED,-2.37999987602,-1.96653735638
2018/07/18/15:57:15.757370,2572,1531943835,756295816,NED,-2.37999987602,-1.96653735638
2018/07/18/15:57:15.816725,2573,1531943835,816086834,NED,-2.70000004768,-1.96653735638
2018/07/18/15:57:15.832689,2574,1531943835,831500951,NED,-2.70000004768,-1.96653735638
2018/07/18/15:57:15.928262,2575,1531943835,927416779,NED,-2.95000004768,-1.96653735638
2018/07/18/15:57:15.951423,2576,1531943835,950967181,NED,-2.95000004768,-1.96653735638
2018/07/18/15:57:15.995538,2577,1531943835,992097465,NED,-3.00999999046,-1.96653735638
2018/07/18/15:57:16.045169,2578,1531943836,44533022,NED,-3.00999999046,-1.96653735638
2018/07/18/15:57:16.097003,2579,1531943836,96552007,NED,-3.03999996185,1.53224050999
2018/07/18/15:57:16.119860,2580,1531943836,119506737,NED,-3.03999996185,1.53224050999
2018/07/18/15:57:16.185683,2581,1531943836,184532349,NED,-2.90999984741,1.53224050999
2018/07/18/15:57:16.285126,2582,1531943836,283629836,NED,-2.55999994278,1.53224050999
2018/07/18/15:57:16.352085,2583,1531943836,351204473,NED,-2.55999994278,1.53224050999
2018/07/18/15:57:16.384565,2584,1531943836,384139370,NED,-2.11999988556,1.53224050999
2018/07/18/15:57:16.420423,2585,1531943836,419985432,NED,-2.11999988556,1.53224050999
2018/07/18/15:57:16.494503,2586,1531943836,493782393,NED,-1.70999991894,1.53224050999
2018/07/18/15:57:16.548365,2587,1531943836,547759403,NED,-1.70999991894,-0.813272297382
2018/07/18/15:57:16.575016,2588,1531943836,574666309,NED,-1.70999991894,-0.813272297382
2018/07/18/15:57:16.593067,2589,1531943836,592140305,NED,-1.36000001431,-0.813272297382
2018/07/18/15:57:16.655033,2590,1531943836,654318400,NED,-1.36000001431,-0.813272297382
2018/07/18/15:57:16.708640,2591,1531943836,708096852,NED,-1.29999995232,-0.813272297382
2018/07/18/15:57:16.778783,2592,1531943836,777890342,NED,-1.05999994278,-0.813272297382
2018/07/18/15:57:16.811709,2593,1531943836,810976629,NED,-1.05999994278,-0.813272297382
2018/07/18/15:57:16.834676,2594,1531943836,833998910,NED,-1.05999994278,-0.813272297382
2018/07/18/15:57:16.904536,2595,1531943836,903543028,NED,-0.75,-0.813272297382
2018/07/18/15:57:16.943091,2596,1531943836,940098777,NED,-0.75,-1.64900231361
2018/07/18/15:57:16.993784,2597,1531943836,993527953,NED,-0.239999994636,-1.64900231361
2018/07/18/15:57:17.013666,2598,1531943837,13197763,NED,-0.239999994636,-1.64900231361
2018/07/18/15:57:17.083611,2599,1531943837,82674619,NED,0.419999986887,-1.64900231361
2018/07/18/15:57:17.149329,2600,1531943837,148742715,NED,0.419999986887,-1.64900231361
2018/07/18/15:57:17.175682,2601,1531943837,174640290,NED,0.419999986887,-1.64900231361
2018/07/18/15:57:17.214293,2602,1531943837,213551884,NED,1.07999992371,-1.64900231361
2018/07/18/15:57:17.297926,2603,1531943837,297277943,NED,1.56999993324,-1.64900231361
2018/07/18/15:57:17.325359,2604,1531943837,325059303,NED,1.56999993324,-1.64900231361
2018/07/18/15:57:17.355254,2605,1531943837,351793475,NED,1.56999993324,-1.64900231361
2018/07/18/15:57:17.403625,2606,1531943837,403112983,NED,1.94999992847,-1.64900231361
2018/07/18/15:57:17.435298,2607,1531943837,433942818,NED,1.94999992847,-3.00550723076
2018/07/18/15:57:17.523464,2608,1531943837,517536462,NED,2.21000003815,-3.00550723076
2018/07/18/15:57:17.543481,2609,1531943837,543052282,NED,2.21000003815,-3.00550723076
2018/07/18/15:57:17.590962,2610,1531943837,590522460,NED,2.53999996185,-3.00550723076
2018/07/18/15:57:17.651957,2611,1531943837,651299932,NED,2.53999996185,-3.00550723076
2018/07/18/15:57:17.697003,2612,1531943837,696364571,NED,2.95000004768,-3.00550723076
2018/07/18/15:57:17.744011,2613,1531943837,741092542,NED,2.95000004768,-3.00550723076
2018/07/18/15:57:17.816641,2614,1531943837,816084083,NED,3.24000000954,-3.00550723076
2018/07/18/15:57:17.833617,2615,1531943837,832835145,NED,3.24000000954,-3.00550723076
2018/07/18/15:57:17.918386,2616,1531943837,917338218,NED,3.53999996185,-0.754795610905
2018/07/18/15:57:17.970283,2617,1531943837,969287062,NED,3.53999996185,-0.754795610905
2018/07/18/15:57:18.007529,2618,1531943838,7119085,NED,3.74000000954,-0.754795610905
