%time,field.header.seq,field.header.stamp,field.header.frame_id,field.alt_error,field.aspd_error,field.xtrack_error,field.wp_dist
1531943826490700365,2392,1531943826489916534,NED,-10.7399997711,-68.3181762695,-3.47314786911,152
1531943826543861980,2393,1531943826543026694,NED,-10.7399997711,-68.3181762695,-3.47314786911,152
1531943826598918579,2394,1531943826595610748,NED,-10.9299993515,-38.4304046631,-3.52880740166,152
1531943826674522669,2395,1531943826673775894,NED,-11.1300001144,-21.6520309448,-3.60673069954,152
1531943826769578838,2396,1531943826766711545,NED,-11.1300001144,-21.6520309448,-3.60673069954,152
1531943826799040777,2397,1531943826798267475,NED,-11.3400001526,-19.3405151367,-3.684653759,152
1531943826880460187,2398,1531943826879516007,NED,-11.5599994659,-4.14581298828,-3.76257705688,152
1531943826982894153,2399,1531943826976934834,NED,-11.7899999619,31.4707756042,-3.85163211823,153
1531943826999766776,2400,1531943826996474657,NED,-11.7899999619,31.4707756042,-3.85163211823,153
1531943827037562118,2401,1531943827031575184,NED,-11.7899999619,31.4707756042,-3.85163211823,153
1531943827088710287,2402,1531943827087817434,NED,-12.0099992752,65.7257995605,-3.92955517769,153
1531943827185056459,2403,1531943827181337465,NED,-12.2299995422,86.1349105835,-3.99634647369,153
1531943827211841024,2404,1531943827207487126,NED,-12.2299995422,86.1349105835,-3.99634647369,153
1531943827239162607,2405,1531943827238610870,NED,-12.2299995422,86.1349105835,-3.99634647369,153
1531943827292694363,2406,1531943827288282641,NED,-12.4200000763,118.827346802,-4.06313800812,153
1531943827346223943,2407,1531943827344001154,NED,-12.4200000763,118.827346802,-4.06313800812,153
1531943827426916003,2408,1531943827426218444,NED,-12.6099996567,138.992401123,-4.11879730225,153
1531943827449937960,2409,1531943827449152049,NED,-12.6099996567,138.992401123,-4.11879730225,153
1531943827475280975,2410,1531943827474650519,NED,-12.7899999619,146.493057251,-4.16332483292,154
1531943827566941412,2411,1531943827565605461,NED,-12.7899999619,146.493057251,-4.16332483292,154
1531943827597611818,2412,1531943827596301818,NED,-12.9799995422,164.276596069,-4.20785236359,154
1531943827616491649,2413,1531943827611144003,NED,-12.9799995422,164.276596069,-4.20785236359,154
1531943827690977130,2414,1531943827690165524,NED,-13.1499996185,181.278701782,-4.2301158905,154
1531943827748189289,2415,1531943827747591408,NED,-13.1499996185,181.278701782,-4.2301158905,154
1531943827799115189,2416,1531943827798217696,NED,-13.3099994659,194.744400024,-4.2412481308,154
1531943827823192652,2417,1531943827822686738,NED,-13.3099994659,194.744400024,-4.2412481308,154
1531943827857747873,2418,1531943827854565929,NED,-13.4499998093,211.269088745,-4.2412481308,155
1531943827890283696,2419,1531943827887976013,NED,-13.4499998093,211.269088745,-4.2412481308,155
1531943827968327629,2420,1531943827962235001,NED,-13.4499998093,211.269088745,-4.2412481308,155
1531943827993986385,2421,1531943827991778860,NED,-13.5699996948,225.999069214,-4.2301158905,155
1531943828031543106,2422,1531943828030610158,NED,-13.5699996948,225.999069214,-4.2301158905,155
1531943828091164932,2423,1531943828090305423,NED,-13.6599998474,229.888626099,-4.20785236359,156
1531943828176253293,2424,1531943828175489398,NED,-13.7299995422,220.708557129,-4.17445659637,156
1531943828238311825,2425,1531943828237568346,NED,-13.7299995422,220.708557129,-4.17445659637,156
1531943828327260009,2426,1531943828318733426,NED,-13.7899999619,214.146713257,-4.11879730225,156
1531943828362755700,2427,1531943828360436433,NED,-13.7899999619,214.146713257,-4.11879730225,156
1531943828401809364,2428,1531943828400323398,NED,-13.8400001526,227.898986816,-4.04087400436,157
1531943828459161425,2429,1531943828458440154,NED,-13.8400001526,227.898986816,-4.04087400436,157
1531943828490204531,2430,1531943828489408541,NED,-13.8899993896,228.19442749,-3.94068717957,157
1531943828548302888,2431,1531943828546596733,NED,-13.8899993896,228.19442749,-3.94068717957,157
1531943828613139946,2432,1531943828610226733,NED,-13.9200000763,239.281936646,-3.80710458755,158
1531943828688773254,2433,1531943828687812626,NED,-13.9399995804,261.384002686,-3.66238999367,159
1531943828789205938,2434,1531943828783755925,NED,-13.9399995804,265.721405029,-3.50654363632,159
1531943828832164001,2435,1531943828824570142,NED,-13.9399995804,265.721405029,-3.50654363632,159
1531943828896324651,2436,1531943828891087659,NED,-13.9200000763,269.034973145,-3.32843351364,160
1531943828912334822,2437,1531943828911529360,NED,-13.9200000763,269.034973145,-3.32843351364,160
1531943828991636309,2438,1531943828990918430,NED,-13.8999996185,268.409362793,-3.15032339096,161
1531943829014827480,2439,1531943829014082497,NED,-13.8999996185,268.409362793,-3.15032339096,161
1531943829059252982,2440,1531943829056413401,NED,-13.8999996185,268.409362793,-3.15032339096,161
1531943829095152989,2441,1531943829092530590,NED,-13.8899993896,244.756027222,-2.9610812664,161
1531943829147797303,2442,1531943829139305983,NED,-13.8899993896,244.756027222,-2.9610812664,161
1531943829197322070,2443,1531943829196504480,NED,-13.8699998856,228.407669067,-2.77183914185,162
1531943829259235357,2444,1531943829258554246,NED,-13.8699998856,228.407669067,-2.77183914185,162
1531943829290158497,2445,1531943829289213517,NED,-13.8499994278,224.367523193,-2.57146525383,163
1531943829350995350,2446,1531943829350150432,NED,-13.8499994278,224.367523193,-2.57146525383,163
1531943829401545097,2447,1531943829395539123,NED,-13.8299999237,204.531768799,-2.35995960236,163
1531943829447692754,2448,1531943829445125394,NED,-13.8299999237,204.531768799,-2.35995960236,163
1531943829493124068,2449,1531943829492204463,NED,-13.8099994659,191.442687988,-2.14845371246,164
1531943829539864998,2450,1531943829538286489,NED,-13.8099994659,191.442687988,-2.14845371246,164
1531943829561571291,2451,1531943829560811460,NED,-13.8099994659,191.442687988,-2.14845371246,164
1531943829614262227,2452,1531943829613559004,NED,-13.7999992371,173.470306396,-1.93694794178,165
1531943829635941513,2453,1531943829634986517,NED,-13.7999992371,173.470306396,-1.93694794178,165
1531943829692853838,2454,1531943829692336276,NED,-13.779999733,168.318084717,-1.73657393456,166
1531943829745144171,2455,1531943829741809588,NED,-13.779999733,168.318084717,-1.73657393456,166
1531943829809015003,2456,1531943829801096700,NED,-13.75,158.898254395,-1.53620004654,167
1531943829847210117,2457,1531943829840831700,NED,-13.75,158.898254395,-1.53620004654,167
1531943829940788392,2458,1531943829936861528,NED,-13.7199993134,127.234359741,-1.32469427586,167
1531943829968615218,2459,1531943829964647555,NED,-13.7199993134,127.234359741,-1.32469427586,167
1531943829992055794,2460,1531943829989201045,NED,-13.6999998093,86.8945159912,-1.13545227051,168
1531943830043579354,2461,1531943830043030049,NED,-13.6999998093,86.8945159912,-1.13545227051,168
1531943830098912563,2462,1531943830095033475,NED,-13.6599998474,88.377571106,-0.935078322887,169
1531943830146971814,2463,1531943830146382061,NED,-13.6599998474,88.377571106,-0.935078322887,169
1531943830206063986,2464,1531943830202715579,NED,-13.6099996567,46.8687057495,-0.745836257935,170
1531943830226031901,2465,1531943830225490308,NED,-13.6099996567,46.8687057495,-0.745836257935,170
1531943830253836296,2466,1531943830253067026,NED,-13.5799999237,24.339389801,-0.567726135254,171
1531943830297574096,2467,1531943830294606004,NED,-13.5799999237,24.339389801,-0.567726135254,171
1531943830340919644,2468,1531943830339961192,NED,-13.5799999237,24.339389801,-0.567726135254,171
1531943830411114336,2469,1531943830409945390,NED,-13.5699996948,28.5374641418,-0.389615952969,172
1531943830484210720,2470,1531943830476561981,NED,-13.5699996948,47.4478721619,-0.233769580722,173
1531943830515839196,2471,1531943830514592843,NED,-13.5699996948,47.4478721619,-0.233769580722,173
1531943830554630912,2472,1531943830551445671,NED,-13.5699996948,47.4478721619,-0.233769580722,173
1531943830617789146,2473,1531943830614977916,NED,-13.5599994659,56.5608978271,-0.100186958909,174
1531943830637173260,2474,1531943830635899292,NED,-13.5599994659,56.5608978271,-0.100186958909,174
1531943830728399758,2475,1531943830725789422,NED,-13.5499992371,75.838180542,0.0222637690604,174
1531943830748308730,2476,1531943830747468964,NED,-13.5499992371,75.838180542,0.0222637690604,174
1531943830800030400,2477,1531943830798799887,NED,-13.5199995041,90.5899047852,0.133582621813,175
1531943830853305907,2478,1531943830852692762,NED,-13.5199995041,90.5899047852,0.133582621813,175
1531943830893439303,2479,1531943830892549777,NED,-13.4799995422,87.5933685303,0.222637683153,176
1531943830940649700,2480,1531943830938550045,NED,-13.4799995422,87.5933685303,0.222637683153,176
1531943830998440159,2481,1531943830994598094,NED,-13.4499998093,87.9652023315,0.289429008961,177
1531943831054135606,2482,1531943831050507106,NED,-13.4499998093,87.9652023315,0.289429008961,177
1531943831082520890,2483,1531943831080178935,NED,-13.4099998474,100.228973389,0.345088422298,178
1531943831177239443,2484,1531943831176039682,NED,-13.3800001144,78.2562255859,0.367352187634,179
1531943831243076237,2485,1531943831234547286,NED,-13.3800001144,78.2562255859,0.367352187634,179
1531943831295914887,2486,1531943831294966322,NED,-13.3699998856,77.2029876709,0.367352187634,180
1531943831315668533,2487,1531943831315195835,NED,-13.3699998856,77.2029876709,0.367352187634,180
1531943831373430642,2488,1531943831372727003,NED,-13.3899993896,74.9305725098,0.345088422298,181
1531943831404873393,2489,1531943831398884187,NED,-13.3899993896,74.9305725098,0.345088422298,181
1531943831452622697,2490,1531943831450021417,NED,-13.3899993896,74.9305725098,0.345088422298,181
1531943831522786414,2491,1531943831521456031,NED,-13.4499998093,70.396232605,0.311692774296,181
1531943831570679908,2492,1531943831566514615,NED,-13.4499998093,70.396232605,0.311692774296,181
1531943831643881796,2493,1531943831638764035,NED,-13.529999733,80.9001922607,0.278297126293,182
1531943831694965107,2494,1531943831692399507,NED,-13.6399993896,58.0436706543,0.244901463389,183
1531943831774698403,2495,1531943831769638497,NED,-13.7699995041,62.0141983032,0.222637683153,184
1531943831817626774,2496,1531943831816735201,NED,-13.7699995041,62.0141983032,0.222637683153,184
1531943831867832144,2497,1531943831866528352,NED,-13.7699995041,62.0141983032,0.222637683153,184
1531943831916596507,2498,1531943831916052770,NED,-13.8999996185,72.628692627,0.222637683153,185
1531943831946608524,2499,1531943831945491577,NED,-13.8999996185,72.628692627,0.222637683153,185
1531943832006565582,2500,1531943832001008818,NED,-13.9899997711,81.0404815674,0.222637683153,186
1531943832045544242,2501,1531943832043818983,NED,-13.9899997711,81.0404815674,0.222637683153,186
1531943832125947516,2502,1531943832125238885,NED,-14.0699996948,84.4673156738,0.222637683153,187
1531943832167690942,2503,1531943832166875016,NED,-14.0699996948,84.4673156738,0.222637683153,187
1531943832248539235,2504,1531943832247725677,NED,-14.1300001144,100.636001587,0.222637683153,188
1531943832287058029,2505,1531943832286189943,NED,-14.1700000763,104.034805298,0.222637683153,189
1531943832368653416,2506,1531943832368144367,NED,-14.1799993515,105.291175842,0.211505800486,190
1531943832403865818,2507,1531943832403128739,NED,-14.1799993515,105.291175842,0.211505800486,190
1531943832431155277,2508,1531943832428176689,NED,-14.1799993515,105.291175842,0.211505800486,190
1531943832473391785,2509,1531943832470894472,NED,-14.1799993515,89.0633544922,0.200373917818,191
1531943832520149518,2510,1531943832519333272,NED,-14.1799993515,89.0633544922,0.200373917818,191
1531943832587891155,2511,1531943832586900831,NED,-14.1899995804,68.22996521,0.189242035151,192
1531943832610534655,2512,1531943832609327469,NED,-14.1899995804,68.22996521,0.189242035151,192
1531943832690522414,2513,1531943832689510170,NED,-14.2100000381,55.4432868958,0.178110152483,193
1531943832722772164,2514,1531943832721791536,NED,-14.2100000381,55.4432868958,0.178110152483,193
1531943832774878056,2515,1531943832773781013,NED,-14.2399997711,31.7821502686,0.166978269815,194
1531943832814765377,2516,1531943832811889860,NED,-14.2399997711,31.7821502686,0.166978269815,194
1531943832915746735,2517,1531943832914941305,NED,-14.2899999619,21.3556289673,0.155846387148,195
1531943832966893279,2518,1531943832961346531,NED,-14.2899999619,21.3556289673,0.155846387148,195
1531943833020320051,2519,1531943833019593756,NED,-14.3400001526,25.5653381348,0.14471450448,196
1531943833049104564,2520,1531943833048250462,NED,-14.3400001526,25.5653381348,0.14471450448,196
1531943833119997460,2521,1531943833119266493,NED,-14.4099998474,25.9686470032,0.133582621813,197
1531943833143098426,2522,1531943833142060999,NED,-14.4099998474,25.9686470032,0.133582621813,197
1531943833218513635,2523,1531943833217223891,NED,-14.4699993134,29.988193512,0.122450731695,198
1531943833254176432,2524,1531943833251933420,NED,-14.4699993134,29.988193512,0.122450731695,198
1531943833276922075,2525,1531943833272860973,NED,-14.5499992371,20.5145835876,0.111318841577,199
1531943833321873911,2526,1531943833320468680,NED,-14.5499992371,20.5145835876,0.111318841577,199
1531943833381957627,2527,1531943833378568996,NED,-14.6199998856,27.06823349,0.0890550762415,200
1531943833416567061,2528,1531943833415332484,NED,-14.6199998856,27.06823349,0.0890550762415,200
1531943833470606562,2529,1531943833469594543,NED,-14.6899995804,44.0232276917,0.0667913109064,202
1531943833545103958,2530,1531943833544382111,NED,-14.6899995804,44.0232276917,0.0667913109064,202
1531943833616861931,2531,1531943833610083710,NED,-14.7299995422,42.0201301575,0.0445275381207,203
1531943833706379624,2532,1531943833703913254,NED,-14.7599992752,36.0091209412,0.0222637690604,204
1531943833769860034,2533,1531943833767661501,NED,-14.7699995041,19.6392059326,-0.0111318845302,205
1531943833813472687,2534,1531943833812154751,NED,-14.7699995041,19.6392059326,-0.0111318845302,205
1531943833837936325,2535,1531943833836941201,NED,-14.7699995041,19.6392059326,-0.0111318845302,205
1531943833900389099,2536,1531943833898203430,NED,-14.7899999619,6.10466003418,-0.0222637690604,206
1531943833941324088,2537,1531943833940484515,NED,-14.7899999619,6.10466003418,-0.0222637690604,206
1531943834033591828,2538,1531943834032618752,NED,-14.8099994659,6.81676864624,-0.0333956554532,207
1531943834096436664,2539,1531943834093469404,NED,-14.8199996948,-1.95007324219,-0.0333956554532,208
1531943834163818692,2540,1531943834158997407,NED,-14.8199996948,-1.95007324219,-0.0333956554532,208
1531943834219892154,2541,1531943834218821767,NED,-14.8399991989,-17.3414230347,-0.0222637690604,209
1531943834248470334,2542,1531943834247748519,NED,-14.8399991989,-17.3414230347,-0.0222637690604,209
1531943834315649293,2543,1531943834314278973,NED,-14.8499994278,-2.21824645996,-0.0111318845302,211
1531943834341207478,2544,1531943834336806283,NED,-14.8499994278,-2.21824645996,-0.0111318845302,211
1531943834444845513,2545,1531943834442342311,NED,-14.8599996567,14.9896621704,0.0111318845302,212
1531943834493541560,2546,1531943834489088302,NED,-14.8699998856,2.38647460938,0.0333956554532,213
1531943834570998282,2547,1531943834569923063,NED,-14.8699998856,2.38647460938,0.0333956554532,213
1531943834625544690,2548,1531943834623762216,NED,-14.8899993896,-10.768699646,0.0556594207883,214
1531943834649868394,2549,1531943834647490983,NED,-14.8899993896,-10.768699646,0.0556594207883,214
1531943834766080452,2550,1531943834762256499,NED,-14.9099998474,-1.13162994385,0.0667913109064,216
1531943834799669068,2551,1531943834796051928,NED,-14.9499998093,34.8511695862,0.0667913109064,217
1531943834837465120,2552,1531943834835051997,NED,-14.9499998093,34.8511695862,0.0667913109064,217
1531943834869932373,2553,1531943834869308700,NED,-14.9799995422,62.1382713318,0.0667913109064,218
1531943834922035899,2554,1531943834920726091,NED,-14.9799995422,62.1382713318,0.0667913109064,218
1531943834984113928,2555,1531943834981774532,NED,-15.0,67.9340362549,0.0445275381207,219
1531943834993138106,2556,1531943834992518721,NED,-15.0,67.9340362549,0.0445275381207,219
1531943835049992039,2557,1531943835049204369,NED,-15.0,67.9340362549,0.0445275381207,219
1531943835069117951,2558,1531943835068226154,NED,-15.0199995041,75.7343292236,0.0222637690604,220
