%time,field.header.seq,field.header.stamp,field.header.frame_id,field.coordinate_frame,field.type_mask,field.latitude,field.longitude,field.altitude,field.velocity.x,field.velocity.y,field.velocity.z,field.acceleration_or_force.x,field.acceleration_or_force.y,field.acceleration_or_force.z,field.yaw,field.yaw_rate
1531943817979911517,2190,1531943817978666637,,5,65528,40.5914654,-79.89959,380.350006104,4.99999987724e-06,16.0,-1.95943435181e-15,-10.0543489456,8.86610412598,-1.26238584518,-16.0,-13.718706131
1531943818017717313,2191,1531943818015259040,,5,65528,40.5914654,-79.89959,380.350006104,4.99999987724e-06,16.0,-1.95943435181e-15,-10.0378246307,8.8985042572,-1.43048489094,-16.0,-13.718706131
1531943818073817632,2192,1531943818073616034,,5,65528,40.5914654,-79.89959,380.350006104,4.99999987724e-06,16.0,-1.95943435181e-15,-10.0325775146,8.92297077179,-1.61019945145,-16.0,-13.718706131
1531943818130971474,2193,1531943818123717037,,5,65528,40.5914654,-79.89959,380.350006104,4.99999987724e-06,16.0,-1.95943435181e-15,-10.009768486,8.97284317017,-1.84789431095,-16.0,-13.8342590332
1531943818151837003,2194,1531943818151041493,,5,65528,40.5914654,-79.89959,380.350006104,0.00134800001979,16.0,-1.95926988175e-15,-10.0049915314,8.9914226532,-1.92712128162,-16.0,-13.8342590332
1531943818196303644,2195,1531943818193740861,,5,65528,40.5914654,-79.89959,380.350006104,0.00134800001979,16.0,-1.95926988175e-15,-10.0027961731,9.03711795807,-2.15127182007,-16.0,-13.9871110916
1531943818238826502,2196,1531943818236012489,,5,65528,40.5914654,-79.89959,380.350006104,0.00134800001979,16.0,-1.95926988175e-15,-9.99386501312,9.07948493958,-2.2785885334,-16.0,-13.9871110916
1531943818358231529,2197,1531943818356163363,,5,65528,40.5914654,-79.89959,380.350006104,0.00856500025839,15.9999980927,-1.9583856306e-15,-10.0058584213,9.17014408112,-2.55753183365,-16.0,-14.0650701523
1531943818395624307,2198,1531943818394825949,,5,65528,40.5914654,-79.89959,380.350006104,0.00856500025839,15.9999980927,-1.9583856306e-15,-10.0012340546,9.24623012543,-2.68886089325,-16.0,-14.1447515488
1531943818454786635,2199,1531943818453146976,,5,65528,40.5914654,-79.89959,380.350006104,0.00856500025839,15.9999980927,-1.9583856306e-15,-10.0068445206,9.29382610321,-2.78065824509,-16.0,-14.1447515488
1531943818512573749,2200,1531943818512143066,,5,65528,40.5914654,-79.89959,380.350006104,0.00856500025839,15.9999980927,-1.9583856306e-15,-10.0230350494,9.38594245911,-2.93297314644,-16.0,-14.1906957626
1531943818576058583,2201,1531943818572021706,,5,65528,40.5914654,-79.89959,380.350006104,0.00856500025839,15.9999980927,-1.9583856306e-15,-10.0205049515,9.4456653595,-2.99533224106,-16.0,-14.3723144531
1531943818593022690,2202,1531943818592441993,,5,65528,40.5914654,-79.89959,380.350006104,0.00856500025839,15.9999980927,-1.9583856306e-15,-10.025677681,9.50529003143,-3.05961585045,-16.0,-14.3723144531
1531943818667184126,2203,1531943818664324994,,5,65528,40.5914654,-79.89959,380.350006104,0.060993000865,15.9998836517,-1.95195107625e-15,-10.0423593521,9.57859802246,-3.14971423149,-16.0,-14.3723144531
1531943818710164545,2204,1531943818708756627,,5,65528,40.5914654,-79.89959,380.350006104,0.060993000865,15.9998836517,-1.95195107625e-15,-10.0457983017,9.6316318512,-3.21519470215,-16.0,-14.5553646088
1531943818755688069,2205,1531943818755140524,,5,65528,40.5914654,-79.89959,380.350006104,0.060993000865,15.9998836517,-1.95195107625e-15,-10.0470075607,9.71953201294,-3.30839347839,-16.0,-14.5553646088
1531943818867443497,2206,1531943818862817763,,5,65528,40.5914654,-79.89959,380.350006104,0.060993000865,15.9998836517,-1.95195107625e-15,-10.0725812912,9.81020641327,-3.4324221611,-16.0,-14.6952257156
1531943818921761982,2207,1531943818920463694,,5,65528,40.5914654,-79.89959,380.350006104,0.060993000865,15.9998836517,-1.95195107625e-15,-10.0902824402,9.91580295563,-3.48773241043,-16.0,-14.8492717743
1531943818960823859,2208,1531943818960318937,,5,65528,40.5914654,-79.89959,380.350006104,0.197430998087,15.9987821579,-1.93510735059e-15,-10.0947475433,9.94390296936,-3.50082302094,-16.0,-14.8492717743
1531943818982930333,2209,1531943818982659072,,5,65528,40.5914654,-79.89959,380.350006104,0.197430998087,15.9987821579,-1.93510735059e-15,-10.1116247177,9.99467849731,-3.53561449051,-16.0,-15.0066423416
1531943819039225210,2210,1531943819038035049,,5,65528,40.5914654,-79.89959,380.350006104,0.197430998087,15.9987821579,-1.93510735059e-15,-10.1456346512,10.0605897903,-3.55411744118,-16.0,-15.0066423416
1531943819106534542,2211,1531943819105891830,,5,65528,40.5914654,-79.89959,380.350006104,0.197430998087,15.9987821579,-1.93510735059e-15,-10.1753339767,10.1344661713,-3.55456399918,-16.0,-15.2223815918
1531943819143385824,2212,1531943819143055364,,5,65528,40.5914654,-79.89959,380.350006104,0.197430998087,15.9987821579,-1.93510735059e-15,-10.1949720383,10.1897888184,-3.54403710365,-16.0,-15.2223815918
1531943819176992090,2213,1531943819175697259,,5,65528,40.5914654,-79.89959,380.350006104,0.197430998087,15.9987821579,-1.93510735059e-15,-10.2204065323,10.2367153168,-3.52775907516,-16.0,-15.4656658173
1531943819229576711,2214,1531943819229255403,,5,65528,40.5914654,-79.89959,380.350006104,0.197430998087,15.9987821579,-1.93510735059e-15,-10.2571277618,10.276093483,-3.51158571243,-16.0,-15.4656658173
1531943819274428084,2215,1531943819272962855,,5,65528,40.5914654,-79.89959,380.350006104,0.197430998087,15.9987821579,-1.93510735059e-15,-10.2932500839,10.3163385391,-3.48531389236,-16.0,-15.4656658173
1531943819293938751,2216,1531943819291883641,,5,65528,40.5914654,-79.89959,380.350006104,0.197430998087,15.9987821579,-1.93510735059e-15,-10.3230333328,10.3626832962,-3.46693205833,-16.0,-15.6490077972
1531943819365808026,2217,1531943819365166658,,5,65528,40.5914654,-79.89959,380.350006104,0.638037025929,15.9872732162,-1.8797392116e-15,-10.3613853455,10.4280509949,-3.44889521599,-16.0,-15.6490077972
1531943819413581539,2218,1531943819413231559,,5,65528,40.5914654,-79.89959,380.350006104,0.638037025929,15.9872732162,-1.8797392116e-15,-10.417517662,10.4785852432,-3.41416025162,-16.0,-15.8639755249
1531943819451993473,2219,1531943819450484820,,5,65528,40.5914654,-79.89959,380.350006104,0.638037025929,15.9872732162,-1.8797392116e-15,-10.4385957718,10.4961099625,-3.39273667336,-16.0,-15.8639755249
1531943819477111974,2220,1531943819476577229,,5,65528,40.5914654,-79.89959,380.350006104,0.638037025929,15.9872732162,-1.8797392116e-15,-10.4729013443,10.5339927673,-3.34863591194,-16.0,-16.0896129608
1531943819517811815,2221,1531943819517243086,,5,65528,40.5914654,-79.89959,380.350006104,0.638037025929,15.9872732162,-1.8797392116e-15,-10.4989500046,10.5734910965,-3.32275128365,-16.0,-16.0896129608
1531943819588461841,2222,1531943819587275680,,5,65528,40.5914654,-79.89959,380.350006104,0.862006008625,15.9767627716,-1.85102385526e-15,-10.55996418,10.6392688751,-3.24829745293,-16.0,-16.1821365356
1531943819676037319,2223,1531943819673691300,,5,65528,40.5914654,-79.89959,380.350006104,0.862006008625,15.9767627716,-1.85102385526e-15,-10.6157102585,10.6747570038,-3.17682003975,-16.0,-16.3755493164
1531943819714388134,2224,1531943819712957272,,5,65528,40.5914654,-79.89959,380.350006104,0.862006008625,15.9767627716,-1.85102385526e-15,-10.6600856781,10.7184534073,-3.0819849968,-16.0,-16.3755493164
1531943819789246779,2225,1531943819788812608,,5,65528,40.5914654,-79.89959,380.350006104,0.862006008625,15.9767627716,-1.85102385526e-15,-10.6868610382,10.7603273392,-3.00814414024,-16.0,-16.4772033691
1531943819813640233,2226,1531943819813201902,,5,65528,40.5914654,-79.89959,380.350006104,0.862006008625,15.9767627716,-1.85102385526e-15,-10.7069377899,10.7827358246,-2.96370363235,-16.0,-16.4772033691
1531943819885080233,2227,1531943819884761549,,5,65528,40.5914654,-79.89959,380.350006104,1.12842607498,15.9601583481,-1.81636329276e-15,-10.7498178482,10.8059835434,-2.89295125008,-16.0,-16.4656867981
1531943819945277142,2228,1531943819944079397,,5,65528,40.5914654,-79.89959,380.350006104,1.12842607498,15.9601583481,-1.81636329276e-15,-10.7873163223,10.8322992325,-2.77944588661,-16.0,-16.4656867981
1531943819987968958,2229,1531943819986759213,,5,65528,40.5914654,-79.89959,380.350006104,1.12842607498,15.9601583481,-1.81636329276e-15,-10.8165369034,10.8663311005,-2.63597178459,-16.0,-16.5490570068
1531943820058592938,2230,1531943820058178863,,5,65528,40.5914654,-79.89959,380.350006104,1.43828892708,15.9352226257,-1.77536227223e-15,-10.8289518356,10.8899078369,-2.5472536087,-16.0,-16.5490570068
1531943820082833371,2231,1531943820077912216,,5,65528,40.5914654,-79.89959,380.350006104,1.43828892708,15.9352226257,-1.77536227223e-15,-10.8319768906,10.9051609039,-2.4911365509,-16.0,-16.5862045288
1531943820120888222,2232,1531943820120461764,,5,65528,40.5914654,-79.89959,380.350006104,1.43828892708,15.9352226257,-1.77536227223e-15,-10.8466901779,10.9421882629,-2.36861634254,-16.0,-16.5862045288
1531943820148038955,2233,1531943820147686735,,5,65528,40.5914654,-79.89959,380.350006104,1.43828892708,15.9352226257,-1.77536227223e-15,-10.8505907059,10.9510440826,-2.321652174,-16.0,-16.5862045288
1531943820220630334,2234,1531943820218008063,,5,65528,40.5914654,-79.89959,380.350006104,1.43828892708,15.9352226257,-1.77536227223e-15,-10.8583250046,10.9870824814,-2.14828300476,-16.0,-16.5934371948
1531943820246864694,2235,1531943820246370972,,5,65528,40.5914654,-79.89959,380.350006104,2.62126898766,15.7838191986,-1.61194744655e-15,-10.8568696976,10.9956655502,-2.10777807236,-16.0,-16.5934371948
1531943820303864141,2236,1531943820302597821,,5,65528,40.5914654,-79.89959,380.350006104,2.62126898766,15.7838191986,-1.61194744655e-15,-10.8446502686,11.0215129852,-2.00611543655,-16.0,-16.6546573639
1531943820373074987,2237,1531943820372501458,,5,65528,40.5914654,-79.89959,380.350006104,2.62126898766,15.7838191986,-1.61194744655e-15,-10.8082904816,11.0517883301,-1.86288106441,-16.0,-16.6304855347
1531943820419008460,2238,1531943820416196175,,5,65528,40.5914654,-79.89959,380.350006104,2.62126898766,15.7838191986,-1.61194744655e-15,-10.7887878418,11.0680398941,-1.79231846333,-16.0,-16.6304855347
1531943820455420100,2239,1531943820452659655,,5,65528,40.5914654,-79.89959,380.350006104,2.62126898766,15.7838191986,-1.61194744655e-15,-10.7810592651,11.0719671249,-1.76052236557,-16.0,-16.6304855347
1531943820516172268,2240,1531943820515200152,,5,65528,40.5914654,-79.89959,380.350006104,3.09101390839,15.6985874176,-1.54398229818e-15,-10.749578476,11.089764595,-1.61559414864,-16.0,-16.5097885132
1531943820544238765,2241,1531943820539084909,,5,65528,40.5914654,-79.89959,380.350006104,3.09101390839,15.6985874176,-1.54398229818e-15,-10.7355060577,11.0931720734,-1.57343745232,-16.0,-16.5097885132
1531943820595564203,2242,1531943820594024542,,5,65528,40.5914654,-79.89959,380.350006104,3.09101390839,15.6985874176,-1.54398229818e-15,-10.6833992004,11.1142597198,-1.44460761547,-16.0,-16.4892024994
1531943820651180883,2243,1531943820649498216,,5,65528,40.5914654,-79.89959,380.350006104,3.09101390839,15.6985874176,-1.54398229818e-15,-10.6341514587,11.134270668,-1.32886517048,-16.0,-16.4892024994
1531943820776633073,2244,1531943820775983129,,5,65528,40.5914654,-79.89959,380.350006104,3.09101390839,15.6985874176,-1.54398229818e-15,-10.5603179932,11.1506252289,-1.16125392914,-16.0,-16.4041500092
1531943820834107394,2245,1531943820833696071,,5,65528,40.5914654,-79.89959,380.350006104,3.59026193619,15.5919857025,-1.46978736472e-15,-10.4697418213,11.1793136597,-1.05108618736,-16.0,-16.4041500092
1531943820976883143,2246,1531943820976199664,,5,65528,40.5914654,-79.89959,380.350006104,3.59026193619,15.5919857025,-1.46978736472e-15,-10.3325300217,11.2164068222,-0.939729213715,-16.0,-16.4254436493
1531943821047052602,2247,1531943821044554329,,5,65528,40.5914654,-79.89959,380.350006104,3.59026193619,15.5919857025,-1.46978736472e-15,-10.2309923172,11.2451610565,-0.91141974926,-16.0,-16.3357601166
1531943821094742983,2248,1531943821094206701,,5,65528,40.5914654,-79.89959,380.350006104,5.18455791473,15.1367225647,-1.21878859185e-15,-10.1399774551,11.275800705,-0.915805578232,-16.0,-16.2830276489
1531943821156313830,2249,1531943821155491792,,5,65528,40.5914654,-79.89959,380.350006104,5.18455791473,15.1367225647,-1.21878859185e-15,-10.0541687012,11.3010511398,-0.896245419979,-16.0,-16.2830276489
1531943821228671806,2250,1531943821228112933,,5,65528,40.5914654,-79.89959,380.350006104,5.18455791473,15.1367225647,-1.21878859185e-15,-9.94026565552,11.347158432,-0.840511500835,-16.0,-16.1580162048
1531943821251257092,2251,1531943821248920353,,5,65528,40.5914654,-79.89959,380.350006104,5.18455791473,15.1367225647,-1.21878859185e-15,-9.90859603882,11.3607988358,-0.826056838036,-16.0,-16.1580162048
1531943821319113269,2252,1531943821318526012,,5,65528,40.5914654,-79.89959,380.350006104,5.71701383591,14.9437532425,-1.12994975218e-15,-9.74986171722,11.4370603561,-0.719673097134,-16.0,-16.1115665436
1531943821362545366,2253,1531943821361156232,,5,65528,40.5914654,-79.89959,380.350006104,5.71701383591,14.9437532425,-1.12994975218e-15,-9.71115779877,11.455496788,-0.688984751701,-16.0,-16.1115665436
1531943821450133937,2254,1531943821445812327,,5,65528,40.5914654,-79.89959,380.350006104,5.71701383591,14.9437532425,-1.12994975218e-15,-9.47819042206,11.5729379654,-0.529268622398,-16.0,-16.1042671204
1531943821522201933,2255,1531943821517240811,,5,65528,40.5914654,-79.89959,380.350006104,5.71701383591,14.9437532425,-1.12994975218e-15,-9.28572940826,11.6712255478,-0.443888366222,-16.0,-16.0971736908
1531943821555462605,2256,1531943821553743139,,5,65528,40.5914654,-79.89959,380.350006104,5.71701383591,14.9437532425,-1.12994975218e-15,-9.22712135315,11.6940374374,-0.431027144194,-16.0,-16.0971736908
1531943821620375363,2257,1531943821620115622,,5,65528,40.5914654,-79.89959,380.350006104,7.26878070831,14.2535896301,-8.55392465602e-16,-9.02845478058,11.7737827301,-0.417861521244,-15.9899997711,-15.9544630051
1531943821652220245,2258,1531943821651575197,,5,65528,40.5914654,-79.89959,380.350006104,7.26878070831,14.2535896301,-8.55392465602e-16,-8.97548961639,11.7925958633,-0.412784188986,-15.9899997711,-15.9544630051
1531943821696888807,2259,1531943821696415661,,5,65528,40.5914654,-79.89959,380.350006104,7.26878070831,14.2535896301,-8.55392465602e-16,-8.83585739136,11.8509683609,-0.420015752316,-15.9899997711,-15.8257598877
1531943821712901023,2260,1531943821712536548,,5,65528,40.5914654,-79.89959,380.350006104,7.26878070831,14.2535896301,-8.55392465602e-16,-8.78483200073,11.8690443039,-0.412920981646,-15.9899997711,-15.8257598877
1531943821808289848,2261,1531943821804718181,,5,65528,40.5914654,-79.89959,380.350006104,8.25883769989,13.703707695,-6.66804216142e-16,-8.59032058716,11.9326124191,-0.419000476599,-16.0,-15.7624177933
1531943821820239907,2262,1531943821819253903,,5,65528,40.5914654,-79.89959,380.350006104,8.25883769989,13.703707695,-6.66804216142e-16,-8.55182743073,11.9467153549,-0.43179923296,-16.0,-15.7624177933
1531943821951039074,2263,1531943821950385482,,5,65528,40.5914654,-79.89959,380.350006104,8.25883769989,13.703707695,-6.66804216142e-16,-8.29255580902,12.0331993103,-0.596739888191,-16.0,-15.6177501678
1531943821988504686,2264,1531943821987883382,,5,65528,40.5914654,-79.89959,380.350006104,8.25883769989,13.703707695,-6.66804216142e-16,-8.21546649933,12.0602216721,-0.655564844608,-16.0,-15.4204492569
1531943822054119420,2265,1531943822053222343,,5,65528,40.5914654,-79.89959,380.350006104,8.25883769989,13.703707695,-6.66804216142e-16,-8.08046245575,12.1124582291,-0.744301080704,-16.0,-15.4204492569
1531943822075693711,2266,1531943822072517879,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,-8.03662967682,12.1328086853,-0.780444324017,-16.0,-15.2584638596
1531943822131760724,2267,1531943822130588355,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,-7.89434194565,12.1954669952,-0.880940556526,-16.0,-15.2584638596
1531943822192900379,2268,1531943822192555807,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,-7.74835968018,12.2571105957,-0.988047540188,-16.0,-15.0995931625
1531943822221487990,2269,1531943822221198650,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,-7.63844251633,12.3011274338,-1.04413938522,-16.0,-15.0995931625
1531943822275260056,2270,1531943822273807882,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,-7.45677137375,12.3954353333,-1.14341342449,-16.0,-14.9953374863
1531943822316813874,2271,1531943822316210938,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,-7.31554794312,12.4634895325,-1.20959985256,-16.0,-14.9953374863
1531943822344513017,2272,1531943822343971392,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,-7.24765825272,12.5031099319,-1.23531317711,-16.0,-14.9953374863
1531943822444998517,2273,1531943822440806281,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,-6.84670162201,12.7064704895,-1.38455951214,-16.0,-14.8672437668
1531943822530248047,2274,1531943822529604695,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,-6.46237754822,12.9058704376,-1.45839774609,-16.0,-14.8731355667
1531943822555198008,2275,1531943822554867772,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,-6.25588083267,13.010427475,-1.50271558762,-16.0,-14.8731355667
1531943822605053067,2276,1531943822603059555,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,-6.04215049744,13.1176223755,-1.54196882248,-16.0,-14.9455404282
1531943822649692798,2277,1531943822649344899,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,-5.81944656372,13.2295713425,-1.5704331398,-16.0,-14.9455404282
1531943822696508983,2278,1531943822696029373,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,-5.47180557251,13.4083929062,-1.5953412056,-16.0,-14.993185997
1531943822750190938,2279,1531943822749843742,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,-5.23984527588,13.5205001831,-1.6285161972,-16.0,-14.993185997
1531943822795816001,2280,1531943822795453830,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,-4.88317060471,13.6775493622,-1.66284787655,-16.0,-15.102063179
1531943822883011235,2281,1531943822882453066,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,-4.36434459686,13.919219017,-1.67229402065,-16.0,-15.2121639252
1531943822902784108,2282,1531943822901244512,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,-4.25916433334,13.9621982574,-1.68859827518,-16.0,-15.2121639252
1531943822961639087,2283,1531943822960955128,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,-3.87010717392,14.1394968033,-1.70919013023,-16.0,-15.2121639252
1531943823015882731,2284,1531943823014075618,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,-3.4844815731,14.2925262451,-1.69127845764,-16.0,-15.4567070007
1531943823067351979,2285,1531943823066890321,,5,65528,40.5914654,-79.89959,380.350006104,16.0,3.00000010256e-06,1.95943451124e-15,-3.23886871338,14.3911495209,-1.7106487751,-16.0,-15.4567070007
