%time,field.header.seq,field.header.stamp,field.header.frame_id,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.magnetic_field_covariance0,field.magnetic_field_covariance1,field.magnetic_field_covariance2,field.magnetic_field_covariance3,field.magnetic_field_covariance4,field.magnetic_field_covariance5,field.magnetic_field_covariance6,field.magnetic_field_covariance7,field.magnetic_field_covariance8
1531943881663536852,3018,1531943881662501599,base_link,72000.0,-4000.0,-486000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943881761376488,3019,1531943881760314612,base_link,72000.0,-4000.0,-486000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943881850533886,3020,1531943881842552248,base_link,79000.0,9000.0,-485000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943881958977531,3021,1531943881958119525,base_link,80000.0,25000.0,-487000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943882051181744,3022,1531943882050148059,base_link,81000.0,29000.0,-485000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943882206208964,3023,1531943882204888947,base_link,88000.0,35000.0,-484000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943882264059579,3024,1531943882260698145,base_link,88000.0,35000.0,-484000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943882364514964,3025,1531943882363876571,base_link,90000.0,39000.0,-483000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943882450778316,3026,1531943882447872205,base_link,94000.0,48000.0,-483000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943882560826585,3027,1531943882558411636,base_link,93000.0,59000.0,-481000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943882678252980,3028,1531943882677610235,base_link,92000.0,73000.0,-477000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943882774181375,3029,1531943882771947864,base_link,92000.0,73000.0,-477000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943882853595556,3030,1531943882852923948,base_link,88000.0,79000.0,-474000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943882986083094,3031,1531943882983396692,base_link,103000.0,84000.0,-474000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943883069864555,3032,1531943883066528784,base_link,103000.0,84000.0,-474000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943883157588084,3033,1531943883156698302,base_link,105000.0,95000.0,-472000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943883269447918,3034,1531943883268755126,base_link,97000.0,104000.0,-472000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943883376933210,3035,1531943883376375296,base_link,94000.0,101000.0,-472000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943883467059720,3036,1531943883466449999,base_link,94000.0,101000.0,-472000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943883586281808,3037,1531943883585449081,base_link,97000.0,71000.0,-478000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943883656494397,3038,1531943883655141228,base_link,97000.0,71000.0,-478000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943883779715352,3039,1531943883778883073,base_link,92000.0,54000.0,-481000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943883869476426,3040,1531943883868706611,base_link,92000.0,54000.0,-481000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943883928483765,3041,1531943883927255107,base_link,94000.0,58000.0,-481000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943884072842277,3042,1531943884071977390,base_link,84000.0,69000.0,-479000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943884170534527,3043,1531943884168586325,base_link,88000.0,83000.0,-477000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943884269597931,3044,1531943884268325881,base_link,87000.0,101000.0,-476000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943884350443394,3045,1531943884349747658,base_link,84000.0,110000.0,-474000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943884467158856,3046,1531943884465188830,base_link,90000.0,108000.0,-475000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943884575758376,3047,1531943884574650741,base_link,86000.0,72000.0,-481000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943884654924114,3048,1531943884654309369,base_link,86000.0,72000.0,-481000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943884749959499,3049,1531943884741551145,base_link,88000.0,53000.0,-484000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943884847648262,3050,1531943884845182753,base_link,88000.0,36000.0,-484000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943884956640738,3051,1531943884955903754,base_link,82000.0,25000.0,-483000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943885048668477,3052,1531943885048127171,base_link,83000.0,20000.0,-482000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943885155670834,3053,1531943885152318615,base_link,87000.0,18000.0,-484000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943885256530155,3054,1531943885255641013,base_link,93000.0,15000.0,-485000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943885354095049,3055,1531943885353350097,base_link,83000.0,9000.0,-484000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943885468823271,3056,1531943885465973959,base_link,88000.0,-5.92729050787e-11,-484000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943885548733034,3057,1531943885547874804,base_link,88000.0,-3000.0,-484000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943885654236751,3058,1531943885653157724,base_link,85000.0,-7000.0,-483000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943885757579533,3059,1531943885756956820,base_link,91000.0,-8000.0,-482000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943885865019837,3060,1531943885854892046,base_link,87000.0,-7000.0,-481000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943885935920516,3061,1531943885934863344,base_link,99000.0,-6000.0,-482000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943886075822667,3062,1531943886075065107,base_link,94000.0,-5000.0,-481000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943886151753979,3063,1531943886150333899,base_link,99000.0,-4000.0,-481000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943886257648574,3064,1531943886256966789,base_link,99000.0,-3000.0,-480000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943886391831653,3065,1531943886388793351,base_link,106000.0,-3000.0,-479000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943886457129100,3066,1531943886455987705,base_link,106000.0,-3000.0,-479000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943886565577586,3067,1531943886564849114,base_link,100000.0,-6000.0,-478000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943886659647257,3068,1531943886658741667,base_link,108000.0,-11000.0,-479000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943886758055087,3069,1531943886757389046,base_link,110000.0,-18000.0,-479000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943886887113615,3070,1531943886885330083,base_link,107000.0,-19000.0,-478000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943886968626657,3071,1531943886967775947,base_link,107000.0,-19000.0,-478000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943887077268902,3072,1531943887076663533,base_link,109000.0,6000.0,-478000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943887146683713,3073,1531943887146209638,base_link,109000.0,6000.0,-478000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943887255192776,3074,1531943887254574223,base_link,110000.0,23000.0,-478000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943887368702231,3075,1531943887367907136,base_link,112000.0,68000.0,-476000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943887457259900,3076,1531943887454515739,base_link,112000.0,68000.0,-476000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943887552706773,3077,1531943887551502754,base_link,102000.0,82000.0,-473000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943887655371101,3078,1531943887654830787,base_link,113000.0,88000.0,-474000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943887760027439,3079,1531943887758952219,base_link,103000.0,91000.0,-471000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943887864269701,3080,1531943887863181777,base_link,102000.0,93000.0,-472000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943887951261660,3081,1531943887950299270,base_link,109000.0,97000.0,-472000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943888056307626,3082,1531943888050620713,base_link,106000.0,98000.0,-468000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943888160378308,3083,1531943888159151218,base_link,105000.0,108000.0,-469000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943888241551325,3084,1531943888240169836,base_link,106000.0,120000.0,-466000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943888430917858,3085,1531943888430230601,base_link,100000.0,131000.0,-466000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943888486868659,3086,1531943888486094524,base_link,99000.0,125000.0,-466000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943888557187429,3087,1531943888556705930,base_link,99000.0,125000.0,-466000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943888640795266,3088,1531943888639286387,base_link,94000.0,112000.0,-469000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943888755403847,3089,1531943888754674895,base_link,111000.0,102000.0,-471000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943888893297608,3090,1531943888892770542,base_link,102000.0,92000.0,-476000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943888993974472,3091,1531943888993604268,base_link,109000.0,86000.0,-475000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943889054170219,3092,1531943889052390271,base_link,109000.0,86000.0,-475000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943889165243609,3093,1531943889164033478,base_link,96000.0,79000.0,-478000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943889242631517,3094,1531943889241658856,base_link,96000.0,79000.0,-478000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943889380663807,3095,1531943889379833224,base_link,100000.0,70000.0,-479000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943889462701359,3096,1531943889460369321,base_link,100000.0,70000.0,-479000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943889583464113,3097,1531943889582818392,base_link,86000.0,68000.0,-481000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943889648671325,3098,1531943889647518185,base_link,86000.0,68000.0,-481000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943889772503165,3099,1531943889768679591,base_link,85000.0,59000.0,-480000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943889835491169,3100,1531943889834992390,base_link,87000.0,46000.0,-482000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943889973228006,3101,1531943889972134002,base_link,93000.0,11000.0,-483000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943890065928673,3102,1531943890064473521,base_link,94000.0,-6000.0,-483000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943890157659431,3103,1531943890153085626,base_link,94000.0,-6000.0,-483000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943890253054949,3104,1531943890251834835,base_link,89000.0,-16000.0,-481000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943890353583370,3105,1531943890353082703,base_link,97000.0,-17000.0,-482000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943890459316437,3106,1531943890458476286,base_link,96000.0,-15000.0,-483000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943890562107456,3107,1531943890560933805,base_link,88000.0,-12000.0,-482000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943890648795903,3108,1531943890647963208,base_link,91000.0,-14000.0,-483000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943890775033734,3109,1531943890774035089,base_link,90000.0,-17000.0,-481000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943890868200157,3110,1531943890866786732,base_link,103000.0,-26000.0,-480000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943890976804648,3111,1531943890976138127,base_link,92000.0,-28000.0,-479000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943891043325542,3112,1531943891042339409,base_link,92000.0,-28000.0,-479000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943891170867425,3113,1531943891170355687,base_link,96000.0,-32000.0,-477000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943891248777698,3114,1531943891247973195,base_link,96000.0,-32000.0,-477000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943891365556852,3115,1531943891364958939,base_link,103000.0,-37000.0,-478000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943891492067515,3116,1531943891491454082,base_link,101000.0,-47000.0,-474000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943891556712815,3117,1531943891556316179,base_link,104000.0,-52000.0,-475000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943891647951580,3118,1531943891647419458,base_link,104000.0,-52000.0,-475000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943891753100911,3119,1531943891752241240,base_link,102000.0,-45000.0,-477000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943891839719503,3120,1531943891837941571,base_link,99000.0,-37000.0,-477000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943892008084550,3121,1531943892007581195,base_link,104000.0,-32000.0,-480000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943892074483143,3122,1531943892073648368,base_link,99000.0,-31000.0,-480000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943892163073331,3123,1531943892162701111,base_link,99000.0,-31000.0,-480000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943892258276118,3124,1531943892257411327,base_link,97000.0,-34000.0,-480000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943892350056702,3125,1531943892349389894,base_link,95000.0,-39000.0,-480000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943892506345821,3126,1531943892501594482,base_link,97000.0,-61000.0,-476000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943892579694161,3127,1531943892579049881,base_link,93000.0,-78000.0,-473000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943892648853332,3128,1531943892648465945,base_link,93000.0,-78000.0,-473000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943892774232393,3129,1531943892773677391,base_link,96000.0,-96000.0,-469000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943892849664326,3130,1531943892848888335,base_link,89000.0,-108000.0,-464000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943892948576384,3131,1531943892947485100,base_link,102000.0,-114000.0,-462000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943893054595724,3132,1531943893053737493,base_link,93000.0,-122000.0,-459000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943893168297603,3133,1531943893166803636,base_link,95000.0,-117000.0,-462000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943893267016705,3134,1531943893265996780,base_link,95000.0,-117000.0,-462000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943893369645267,3135,1531943893368514783,base_link,89000.0,-114000.0,-460000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943893452049444,3136,1531943893451496650,base_link,89000.0,-114000.0,-460000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943893551169117,3137,1531943893550516772,base_link,95000.0,-114000.0,-464000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943893642047697,3138,1531943893640377795,base_link,93000.0,-119000.0,-463000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943893775959145,3139,1531943893775064883,base_link,82000.0,-118000.0,-466000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943893826161823,3140,1531943893825328456,base_link,79000.0,-120000.0,-466000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943893975975975,3141,1531943893974402169,base_link,58000.0,-142000.0,-461000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943894073630641,3142,1531943894071546792,base_link,58000.0,-142000.0,-461000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943894154949328,3143,1531943894154294455,base_link,42000.0,-127000.0,-468000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943894254576037,3144,1531943894253254867,base_link,46000.0,-104000.0,-477000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943894353335075,3145,1531943894349556205,base_link,45000.0,-88000.0,-480000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943894430589870,3146,1531943894429631481,base_link,42000.0,-85000.0,-481000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943894582874078,3147,1531943894582216261,base_link,24000.0,-100000.0,-477000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943894653335957,3148,1531943894652474206,base_link,24000.0,-100000.0,-477000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943894747299912,3149,1531943894745588923,base_link,14000.0,-105000.0,-477000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943894849468800,3150,1531943894848176335,base_link,2000.0,-108000.0,-478000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943894953457285,3151,1531943894952689549,base_link,-14000.0,-104000.0,-479000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943895055539007,3152,1531943895054575114,base_link,-39000.0,-114000.0,-477000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943895138168209,3153,1531943895137452889,base_link,-39000.0,-114000.0,-477000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943895257365775,3154,1531943895256761878,base_link,-56000.0,-111000.0,-479000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943895325356994,3155,1531943895324379501,base_link,-71000.0,-95000.0,-481000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943895431570064,3156,1531943895430834488,base_link,-71000.0,-82000.0,-485000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943895629048080,3157,1531943895626239246,base_link,-93000.0,-48000.0,-489000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943895687871719,3158,1531943895674681817,base_link,-100000.0,-27000.0,-492000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943895750417846,3159,1531943895750004507,base_link,-100000.0,-27000.0,-492000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943895864068146,3160,1531943895862704865,base_link,-104000.0,14000.0,-493000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943895951409999,3161,1531943895950668631,base_link,-104000.0,14000.0,-493000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943896050755561,3162,1531943896049218650,base_link,-107000.0,40000.0,-493000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943896173247973,3163,1531943896169666316,base_link,-125000.0,77000.0,-489000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943896249213856,3164,1531943896248015022,base_link,-125000.0,77000.0,-489000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943896388373860,3165,1531943896381924651,base_link,-129000.0,105000.0,-486000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943896497929998,3166,1531943896494415957,base_link,-125000.0,121000.0,-481000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943896547299727,3167,1531943896546550711,base_link,-125000.0,121000.0,-481000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943896662101855,3168,1531943896659846904,base_link,-129000.0,139000.0,-479000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943896750685424,3169,1531943896746010659,base_link,-125000.0,156000.0,-476000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943896863977009,3170,1531943896861987143,base_link,-124000.0,166000.0,-473000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943896989091887,3171,1531943896988050683,base_link,-123000.0,176000.0,-473000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943897091720903,3172,1531943897088799815,base_link,-123000.0,184000.0,-471000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943897174026334,3173,1531943897173113352,base_link,-117000.0,191000.0,-470000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943897256875983,3174,1531943897256159255,base_link,-117000.0,191000.0,-470000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943897346965425,3175,1531943897346491798,base_link,-112000.0,191000.0,-469000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943897455309290,3176,1531943897454163223,base_link,-117000.0,196000.0,-470000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943897559665487,3177,1531943897558922807,base_link,-114000.0,205000.0,-467000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943897690790029,3178,1531943897687933261,base_link,-104000.0,218000.0,-465000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943897776002052,3179,1531943897774183768,base_link,-104000.0,218000.0,-465000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943897854309384,3180,1531943897853241587,base_link,-107000.0,223000.0,-461000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943897947696773,3181,1531943897946735120,base_link,-97000.0,233000.0,-456000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943898080054967,3182,1531943898077839055,base_link,-87000.0,236000.0,-455000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943898175636414,3183,1531943898174863878,base_link,-94000.0,242000.0,-452000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943898251132545,3184,1531943898250694374,base_link,-94000.0,242000.0,-452000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943898349566632,3185,1531943898347848987,base_link,-82000.0,238000.0,-453000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943898452017315,3186,1531943898449661021,base_link,-94000.0,234000.0,-452000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943898546470391,3187,1531943898546011068,base_link,-93000.0,232000.0,-455000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943898711284517,3188,1531943898709883412,base_link,-81000.0,220000.0,-460000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943898745166513,3189,1531943898744420633,base_link,-81000.0,220000.0,-460000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943898836619301,3190,1531943898834740858,base_link,-97000.0,218000.0,-457000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943898985836703,3191,1531943898985306373,base_link,-105000.0,214000.0,-459000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943899043561414,3192,1531943899043076779,base_link,-105000.0,214000.0,-459000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943899174250989,3193,1531943899173030362,base_link,-112000.0,212000.0,-459000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943899253001998,3194,1531943899251521630,base_link,-112000.0,212000.0,-459000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943899342652215,3195,1531943899342241627,base_link,-116000.0,212000.0,-459000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943899443695203,3196,1531943899440213609,base_link,-111000.0,214000.0,-459000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531943899568442091,3197,1531943899567819314,base_link,-126000.0,217000.0,-457000.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
