time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.status.status,.status.service,.latitude,.longitude,.altitude,.position_covariance,.position_covariance_type
2018/07/18/15:58:24.352614,1753,1531943904,351991093,base_link,0,1,40.5928613,-79.8986065,361.092547153,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:24.564261,1754,1531943904,562907035,base_link,0,1,40.5928621,-79.8985642,361.202589971,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:24.702884,1755,1531943904,702322732,base_link,0,1,40.5928628,-79.8985218,361.342632936,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:24.959928,1756,1531943904,959314909,base_link,0,1,40.5928636,-79.8984796,361.532675659,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:25.142740,1757,1531943905,142252918,base_link,0,1,40.5928645,-79.8984374,361.752718343,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:25.355762,1758,1531943905,355164873,base_link,0,1,40.5928654,-79.8983954,362.042760827,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:25.532561,1759,1531943905,531720712,base_link,0,1,40.5928663,-79.8983535,362.382803211,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:25.705558,1760,1531943905,705161257,base_link,0,1,40.5928671,-79.8983118,362.752845435,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:25.947155,1761,1531943905,946841123,base_link,0,1,40.5928677,-79.8982703,363.11288754,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:26.136711,1762,1531943906,136360886,base_link,0,1,40.5928682,-79.8982291,363.402929383,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:26.334556,1763,1531943906,333931923,base_link,0,1,40.5928686,-79.898188,363.632971168,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:26.515766,1764,1531943906,514729991,base_link,0,1,40.5928689,-79.898147,363.793012895,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:26.713402,1765,1531943906,712805950,base_link,0,1,40.5928688,-79.8981057,363.913055095,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:26.943324,1766,1531943906,942762619,base_link,0,1,40.5928685,-79.8980643,363.963097483,"(0.3844000059127808, 0.0, 0.0, 0.0, 0.3844000059127808, 0.0, 0.0, 0.0, 1.5376000236511231)",1
2018/07/18/15:58:27.140140,1767,1531943907,139457348,base_link,0,1,40.5928678,-79.8980228,363.99314014,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:27.360363,1768,1531943907,357227881,base_link,0,1,40.5928671,-79.8979811,363.983183005,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:27.565536,1769,1531943907,565219320,base_link,0,1,40.5928664,-79.8979391,364.003226179,"(0.3844000059127808, 0.0, 0.0, 0.0, 0.3844000059127808, 0.0, 0.0, 0.0, 1.5376000236511231)",1
2018/07/18/15:58:27.737601,1770,1531943907,737324492,base_link,0,1,40.5928657,-79.897897,364.023269458,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:27.950063,1771,1531943907,949665868,base_link,0,1,40.5928651,-79.8978549,364.053312699,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:28.140934,1772,1531943908,140476439,base_link,0,1,40.5928645,-79.8978128,364.113355943,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:28.391868,1773,1531943908,391260120,base_link,0,1,40.5928639,-79.8977708,364.183399088,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:28.530792,1774,1531943908,528392841,base_link,0,1,40.5928634,-79.8977289,364.303442092,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:28.761122,1775,1531943908,760462230,base_link,0,1,40.5928628,-79.8976871,364.423485039,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:28.976685,1776,1531943908,976206803,base_link,0,1,40.5928622,-79.8976457,364.48352758,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:29.159716,1777,1531943909,159161270,base_link,0,1,40.5928617,-79.8976045,364.453569879,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:29.395107,1778,1531943909,394783711,base_link,0,1,40.5928614,-79.8975634,364.373611995,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:29.546845,1779,1531943909,544538058,base_link,0,1,40.5928614,-79.8975222,364.233654094,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:29.815597,1780,1531943909,814191043,base_link,0,1,40.5928614,-79.8974808,364.083696399,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:29.908095,1781,1531943909,907667055,base_link,0,1,40.5928613,-79.8974392,363.943738953,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:30.165768,1782,1531943910,165397194,base_link,0,1,40.5928612,-79.8973971,363.843782021,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:30.337146,1783,1531943910,327808206,base_link,0,1,40.5928612,-79.8973548,363.723825255,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:30.546381,1784,1531943910,546131829,base_link,0,1,40.5928614,-79.8973123,363.593868615,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:30.733679,1785,1531943910,733351436,base_link,0,1,40.5928616,-79.8972695,363.463912283,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:30.965362,1786,1531943910,964902916,base_link,0,1,40.5928619,-79.8972266,363.333956016,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:31.172140,1787,1531943911,170414424,base_link,0,1,40.592862,-79.8971834,363.204000142,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:31.328007,1788,1531943911,327262106,base_link,0,1,40.5928618,-79.8971401,363.084044496,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:31.574667,1789,1531943911,574384173,base_link,0,1,40.5928616,-79.8970967,362.944088956,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:31.730766,1790,1531943911,730496439,base_link,0,1,40.5928611,-79.8970533,362.884133543,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:31.957365,1791,1531943911,957000009,base_link,0,1,40.5928603,-79.8970097,362.884178462,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:32.184343,1792,1531943912,183905273,base_link,0,1,40.5928589,-79.896966,363.044223734,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:32.337584,1793,1531943912,336261293,base_link,0,1,40.5928572,-79.8969225,363.224268928,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:32.573848,1794,1531943912,573488077,base_link,0,1,40.5928553,-79.8968793,363.364313902,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:32.751493,1795,1531943912,749963614,base_link,0,1,40.5928535,-79.8968363,363.464358633,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:32.997354,1796,1531943912,996528441,base_link,0,1,40.5928517,-79.8967934,363.554403265,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:33.123436,1797,1531943913,120132677,base_link,0,1,40.5928498,-79.8967508,363.544447635,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:33.314203,1798,1531943913,313879581,base_link,0,1,40.5928477,-79.8967082,363.504492091,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:33.581405,1799,1531943913,580601955,base_link,0,1,40.5928454,-79.8966654,363.484536837,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:33.742143,1800,1531943913,741582300,base_link,0,1,40.5928428,-79.8966225,363.404581814,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:33.988159,1801,1531943913,987555137,base_link,0,1,40.5928398,-79.8965794,363.244627163,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:34.155322,1802,1531943914,154842616,base_link,0,1,40.592836,-79.8965359,363.044673257,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:34.316170,1803,1531943914,314277572,base_link,0,1,40.5928312,-79.8964919,362.804720279,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:34.539661,1804,1531943914,539207791,base_link,0,1,40.5928253,-79.8964474,362.534768272,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:34.761027,1805,1531943914,760437954,base_link,0,1,40.5928182,-79.8964023,362.18481738,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:34.934508,1806,1531943914,934248052,base_link,0,1,40.5928095,-79.8963567,361.754867666,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:35.137116,1807,1531943915,136787985,base_link,0,1,40.5927986,-79.8963109,361.284919073,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:35.342093,1808,1531943915,340815904,base_link,0,1,40.5927849,-79.8962652,360.774971542,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:35.581604,1809,1531943915,580601006,base_link,0,1,40.5927676,-79.89622,360.345024996,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:35.742329,1810,1531943915,741680394,base_link,0,1,40.5927465,-79.8961762,360.035078597,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:35.953739,1811,1531943915,953297799,base_link,0,1,40.5927223,-79.8961344,359.825131442,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:36.164917,1812,1531943916,164681737,base_link,0,1,40.5926955,-79.8960953,359.635182608,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:36.374376,1813,1531943916,374119712,base_link,0,1,40.592666,-79.8960596,359.545231418,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:36.563601,1814,1531943916,555566788,base_link,0,1,40.592634,-79.8960279,359.545277177,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:36.736645,1815,1531943916,736189553,base_link,0,1,40.5925999,-79.8960003,359.605319616,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:36.930400,1816,1531943916,929751891,base_link,0,1,40.5925642,-79.8959767,359.66535863,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:37.128591,1817,1531943917,127739270,base_link,0,1,40.5925273,-79.8959573,359.735393847,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:37.374218,1818,1531943917,373420955,base_link,0,1,40.5924895,-79.8959424,359.815424836,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:37.554702,1819,1531943917,554199433,base_link,0,1,40.592451,-79.8959324,359.925451102,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:37.734643,1820,1531943917,733423302,base_link,0,1,40.5924122,-79.8959275,360.145472274,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:37.964083,1821,1531943917,963271365,base_link,0,1,40.5923734,-79.8959269,360.475489045,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:38.139845,1822,1531943918,139117833,base_link,0,1,40.5923354,-79.8959299,360.815501801,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:38.329846,1823,1531943918,327764291,base_link,0,1,40.5922982,-79.8959354,361.175511667,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:38.533892,1824,1531943918,533422312,base_link,0,1,40.5922621,-79.895943,361.545518928,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:38.733010,1825,1531943918,732803472,base_link,0,1,40.5922267,-79.8959519,362.00552457,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:38.938603,1826,1531943918,938226263,base_link,0,1,40.5921925,-79.8959617,362.515528794,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:39.144046,1827,1531943919,143568417,base_link,0,1,40.592159,-79.8959718,363.035532423,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:39.342317,1828,1531943919,341379451,base_link,0,1,40.592126,-79.8959817,363.505536054,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:39.543997,1829,1531943919,543090828,base_link,0,1,40.5920936,-79.8959913,363.935539746,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:39.732528,1830,1531943919,729197317,base_link,0,1,40.5920615,-79.8960005,364.335543728,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:39.975037,1831,1531943919,974733377,base_link,0,1,40.5920296,-79.8960092,364.695548143,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:40.135546,1832,1531943920,135163214,base_link,0,1,40.5919978,-79.8960171,364.985553342,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:40.376317,1833,1531943920,375997792,base_link,0,1,40.5919658,-79.8960244,365.205559244,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:40.570975,1834,1531943920,570380610,base_link,0,1,40.5919338,-79.8960309,365.315565971,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:40.748833,1835,1531943920,748240341,base_link,0,1,40.5919017,-79.8960369,365.275573258,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:40.937456,1836,1531943920,936958612,base_link,0,1,40.5918692,-79.8960424,365.115581229,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:41.145031,1837,1531943921,144511083,base_link,0,1,40.5918365,-79.8960474,364.845589803,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:41.338742,1838,1531943921,338420021,base_link,0,1,40.5918034,-79.8960519,364.545599061,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:41.509153,1839,1531943921,508791226,base_link,0,1,40.5917699,-79.8960558,364.265609108,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:41.768710,1840,1531943921,767945707,base_link,0,1,40.5917359,-79.8960593,364.00561978,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:41.947943,1841,1531943921,945493539,base_link,0,1,40.5917016,-79.8960622,363.745631199,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:42.164262,1842,1531943922,160616460,base_link,0,1,40.5916671,-79.8960646,363.505643221,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:42.342568,1843,1531943922,342294491,base_link,0,1,40.5916324,-79.8960665,363.255655845,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:42.546101,1844,1531943922,545485091,base_link,0,1,40.5915975,-79.896068,363.03566897,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:42.776541,1845,1531943922,776148135,base_link,0,1,40.5915626,-79.8960692,362.875682408,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:42.961735,1846,1531943922,960545593,base_link,0,1,40.5915276,-79.8960702,362.755696099,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:43.138726,1847,1531943923,138388977,base_link,0,1,40.5914927,-79.8960709,362.695710063,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:43.343815,1848,1531943923,343437289,base_link,0,1,40.5914578,-79.8960714,362.695724237,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:43.514356,1849,1531943923,513894737,base_link,0,1,40.591423,-79.8960716,362.705738683,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:43.771844,1850,1531943923,771450072,base_link,0,1,40.5913882,-79.8960719,362.745753033,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:43.950961,1851,1531943923,950433061,base_link,0,1,40.5913536,-79.8960722,362.835767304,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:44.159169,1852,1531943924,158751900,base_link,0,1,40.5913191,-79.8960727,362.945781334,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:44.342708,1853,1531943924,341280165,base_link,0,1,40.5912848,-79.8960733,363.105795183,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:44.541763,1854,1531943924,540060257,base_link,0,1,40.5912506,-79.8960741,363.27580879,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:44.735658,1855,1531943924,735311107,base_link,0,1,40.5912166,-79.8960749,363.465822319,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:44.939618,1856,1531943924,939223433,base_link,0,1,40.591183,-79.8960758,363.675835582,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:45.152745,1857,1531943925,152247760,base_link,0,1,40.5911497,-79.896077,363.875848416,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:45.359196,1858,1531943925,358233923,base_link,0,1,40.5911166,-79.8960787,364.085860657,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:45.528898,1859,1531943925,527586235,base_link,0,1,40.5910837,-79.8960809,364.245872307,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:45.737530,1860,1531943925,737273830,base_link,0,1,40.5910511,-79.8960839,364.375883013,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:45.933825,1861,1531943925,933053285,base_link,0,1,40.5910186,-79.8960878,364.465892759,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:46.128631,1862,1531943926,127965007,base_link,0,1,40.5909862,-79.8960929,364.515901235,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:46.380174,1863,1531943926,376975259,base_link,0,1,40.5909541,-79.8960994,364.465908153,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:46.594405,1864,1531943926,594061850,base_link,0,1,40.5909223,-79.8961076,364.345913203,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:46.733033,1865,1531943926,732528156,base_link,0,1,40.5908907,-79.896118,364.165915915,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:46.986683,1866,1531943926,986033625,base_link,0,1,40.5908594,-79.8961306,363.905916245,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:47.152068,1867,1531943927,151817978,base_link,0,1,40.5908286,-79.8961453,363.595914212,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:47.387702,1868,1531943927,386605248,base_link,0,1,40.5907986,-79.8961625,363.185909278,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
2018/07/18/15:58:47.531802,1869,1531943927,530691688,base_link,0,1,40.5907695,-79.8961825,362.725901091,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 1.3923998762130765)",1
