time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.child_frame_id,.pose.pose.position.x,.pose.pose.position.y,.pose.pose.position.z,.pose.pose.orientation.x,.pose.pose.orientation.y,.pose.pose.orientation.z,.pose.pose.orientation.w,.pose.covariance,.twist.twist.linear.x,.twist.twist.linear.y,.twist.twist.linear.z,.twist.twist.angular.x,.twist.twist.angular.y,.twist.twist.angular.z,.twist.covariance
2018/07/18/15:56:57.594223,1025,1531943817,593108741,map,base_link,-91.5392983361,111.808148367,57.058,-0.0556786382508,-0.127272692989,-0.926922025484,-0.348593042866,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",8.53,-10.35,-0.57,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:56:57.828174,1026,1531943817,825960144,map,base_link,-93.638760346,113.851540943,57.147,-0.0556786382508,-0.127272692989,-0.926922025484,-0.348593042866,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",8.72,-10.16,0.57,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:56:58.040680,1027,1531943818,39791948,map,base_link,-95.7551485772,115.939351179,57.001,-0.00197314584217,-0.123409281308,-0.929073440411,-0.348695853583,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",8.91,-10.03,1.52,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:56:58.269544,1028,1531943818,267702555,map,base_link,-98.0577738065,118.215948876,56.618,-0.00197314584217,-0.123409281308,-0.929073440411,-0.348695853583,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",9.11,-9.99,2.39,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:56:58.536598,1029,1531943818,535321015,map,base_link,-100.555101387,120.725756129,56.031,0.0653923579899,-0.0776975450902,-0.920358733498,-0.377659545991,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",9.41,-10.02,2.96,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:56:58.808579,1030,1531943818,807633016,map,base_link,-103.280992618,123.513194277,55.268,0.0814520408563,-0.0719549181385,-0.910180871773,-0.399698430638,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",9.78,-10.06,3.4,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:56:58.987967,1031,1531943818,986468881,map,base_link,-105.033348688,125.334467655,54.727,0.0814520408563,-0.0719549181385,-0.910180871773,-0.399698430638,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",10.01,-10.12,3.53,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:56:59.238500,1032,1531943819,237648546,map,base_link,-107.378286764,127.788744474,53.997,0.0814520408563,-0.0719549181385,-0.910180871773,-0.399698430638,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",10.29,-10.27,3.49,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:56:59.460245,1033,1531943819,459180903,map,base_link,-109.401535535,129.898757034,53.399,0.0863112826833,-0.0558918428228,-0.913955466735,-0.392570846107,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",10.49,-10.43,3.39,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:56:59.738413,1034,1531943819,736714894,map,base_link,-112.52529562,133.108199921,52.561,0.0768037873199,-0.0448940891266,-0.913821740625,-0.396251845897,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",10.73,-10.66,3.05,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:56:59.968599,1035,1531943819,965838868,map,base_link,-114.810972973,135.440322945,52.025,0.0768037873199,-0.0448940891266,-0.913821740625,-0.396251845897,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",10.84,-10.79,2.73,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:57:00.165882,1036,1531943820,164565692,map,base_link,-117.164374358,137.827975467,51.571,0.051835994526,-0.0299329499903,-0.911901219173,-0.406021199751,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",10.97,-10.85,2.23,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:57:00.422327,1037,1531943820,420710519,map,base_link,-119.712481155,140.437737756,51.198,0.051835994526,-0.0299329499903,-0.911901219173,-0.406021199751,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",11.06,-10.78,1.79,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:57:00.727511,1038,1531943820,721700288,map,base_link,-122.878566425,143.713825694,50.859,0.0122765907784,-0.052398385312,-0.913086877537,-0.404198031421,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",11.14,-10.59,1.23,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:57:00.981109,1039,1531943820,980117055,map,base_link,-125.325085041,146.334697667,50.688,-0.0100312075736,-0.0644028404225,-0.909754500285,-0.409998046619,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",11.21,-10.33,0.93,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:57:01.168344,1040,1531943821,167245725,map,base_link,-127.526102846,148.755672613,50.546,-0.0100312075736,-0.0644028404225,-0.909754500285,-0.409998046619,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",11.31,-10.0,0.87,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:57:01.450299,1041,1531943821,449380570,map,base_link,-129.989545322,151.631967239,50.406,-0.0359607367602,-0.0930630747422,-0.894863034326,-0.435047398943,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",11.57,-9.47,0.52,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:57:01.656205,1042,1531943821,655378126,map,base_link,-131.78421459,153.908570073,50.347,-0.0359607367602,-0.0930630747422,-0.894863034326,-0.435047398943,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",11.79,-8.97,0.41,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:57:01.954684,1043,1531943821,952701261,map,base_link,-134.289971839,157.373445012,50.245,-0.0693332454536,-0.131677714354,-0.87977736302,-0.451492715484,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",12.03,-8.29,0.59,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:57:02.133387,1044,1531943822,132452716,map,base_link,-135.686756942,159.461251078,50.127,-0.0788608710061,-0.155485473236,-0.861064977945,-0.4776738787,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",12.19,-7.89,0.88,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:57:02.371602,1045,1531943822,370562837,map,base_link,-137.396752901,162.248689433,49.872,-0.0788608710061,-0.155485473236,-0.861064977945,-0.4776738787,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",12.54,-7.17,1.27,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:57:02.609830,1046,1531943822,608058437,map,base_link,-138.920498337,165.236016076,49.523,-0.109862275803,-0.218550198799,-0.821868478427,-0.514488381917,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",13.11,-6.04,1.54,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:57:02.889983,1047,1531943822,889009368,map,base_link,-140.266449689,168.889650056,49.05,-0.175076457204,-0.280464773769,-0.766780525503,-0.550213931591,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",13.91,-4.36,1.67,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:57:03.167089,1048,1531943823,166139455,map,base_link,-141.087528462,172.743167138,48.559,-0.175076457204,-0.280464773769,-0.766780525503,-0.550213931591,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",14.62,-2.56,1.75,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:57:03.370648,1049,1531943823,369897977,map,base_link,-141.366822783,175.952572343,48.131,-0.202447951103,-0.284013785223,-0.70997486401,-0.611789742781,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",15.05,-1.0,1.93,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:57:03.602787,1050,1531943823,602003987,map,base_link,-141.290559797,179.228600085,47.651,-0.222732750323,-0.278384418963,-0.639194795186,-0.681411953974,"(0.3721000174522402, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3721000174522402, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.4884000698089608, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",15.3,0.68,2.13,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
2018/07/18/15:57:03.873064,1051,1531943823,871784312,map,base_link,-140.621685758,183.404134712,47.001,-0.222732750323,-0.278384418963,-0.639194795186,-0.681411953974,"(0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3480999690532691, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.3923998762130765, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 99999.0)",15.26,3.19,2.17,0.0,0.0,0.0,"(-1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
